timeStamp,ThrustV,CombustTempV,InletPressureV,InletTempV,PressureRatioV,FuelPressureV,FuelPumpPowerV,CoolantTempV,CoolantPressureV,CoolantPumpPowerV,SparkPlugStatus
2026-07-09T04:45:07.387,0,20,1.9984,19.8688,1.97226,0.290309,50.1331,34.8712,1.20098,60.3691,OFF
2026-07-09T04:45:07.440,0,20.284,1.99322,20.0029,1.96716,0.29671,50.0706,34.6122,1.19694,60.2287,OFF
2026-07-09T04:45:07.546,0.280295,21.0039,1.98855,20.2434,1.96254,0.296995,50.4781,34.9155,1.18732,60.6008,ON
2026-07-09T04:45:07.649,0,20.5194,1.99714,20.0943,1.97103,0.302568,50.0727,34.6463,1.18953,60.6216,OFF
2026-07-09T04:45:07.759,0,21.3346,1.99257,20.1127,1.96652,0.303106,50.4144,34.9112,1.1843,60.9996,OFF
2026-07-09T04:45:07.868,0,20.9407,1.99463,20.0293,1.96855,0.304072,50.6173,35.1368,1.18618,61.0934,OFF
2026-07-09T04:45:07.977,0,21.5536,2.00247,19.9909,1.97629,0.296222,50.3693,35.0808,1.182,60.6757,OFF
2026-07-09T04:45:08.092,0.349658,21.5468,1.99451,19.9219,1.96842,0.3035,50.0169,35.4021,1.18034,61.0131,OFF
2026-07-09T04:45:08.196,0.728046,21.0927,1.99422,19.6735,1.96815,0.303134,50.4976,35.4641,1.17286,61.1809,ON
2026-07-09T04:45:08.306,0.531167,20.4793,1.99517,19.5013,1.96908,0.310696,50.5978,35.1016,1.18048,60.9176,OFF
2026-07-09T04:45:08.417,0.728361,20,1.98609,19.2838,1.96012,0.316807,50.7196,35.3833,1.1855,60.924,OFF
2026-07-09T04:45:08.524,0.252709,20,1.99451,19.3241,1.96843,0.319591,50.4338,35.4107,1.18755,60.8232,OFF
2026-07-09T04:45:08.636,0.277854,20,1.99631,19.1706,1.97021,0.32368,50.0643,35.7699,1.19533,60.7158,OFF
2026-07-09T04:45:08.745,0.290991,20,2.00447,19.255,1.97826,0.326869,50.2681,35.8167,1.19561,61.0473,OFF
2026-07-09T04:45:08.853,0.635338,20,1.99994,19.2051,1.97379,0.319366,49.9981,35.9347,1.19761,61.3186,OFF
