timeStamp,ThrustV,CombustTempV,InletPressureV,InletTempV,PressureRatioV,FuelPressureV,FuelPumpPowerV,CoolantTempV,CoolantPressureV,CoolantPumpPowerV,SparkPlugStatus
2025-09-10T09:28:34.738,0.275728,20.3445,1.99855,20.1123,1.97242,0.297422,50.1747,35.2314,1.19588,59.8123,OFF
2025-09-10T09:28:34.988,0.189838,20,1.9982,20.0491,1.97207,0.293913,50.3169,35.4132,1.19777,59.4375,OFF
2025-09-10T09:28:35.239,0.403391,20,1.99713,19.8909,1.97102,0.293503,50.1768,35.0727,1.19105,59.5777,OFF
2025-09-10T09:28:35.486,0.793846,20.6282,1.98812,19.6775,1.96212,0.295254,49.9307,34.9747,1.19338,59.2139,OFF
2025-09-10T09:28:35.748,0.786946,20.0646,1.97893,19.5204,1.95305,0.305035,49.9225,34.6151,1.18375,59.2872,OFF
2025-09-10T09:28:35.988,0.43387,20.1251,1.98078,19.7118,1.95488,0.303685,50.3406,34.7533,1.18578,59.7853,ON
2025-09-10T09:28:36.243,0,20,1.97295,19.5141,1.94716,0.31025,49.9135,34.7955,1.18899,60.0031,OFF
2025-09-10T09:28:36.490,0.0714321,20,1.98294,19.7074,1.95701,0.309039,49.834,34.5514,1.19837,59.6832,OFF
2025-09-10T09:28:36.738,0,20,1.9742,19.7504,1.94838,0.305357,49.6515,34.5466,1.19824,59.6852,OFF
2025-09-10T09:28:36.986,0.161331,20.735,1.97471,19.8743,1.94888,0.309207,49.7538,34.907,1.19148,59.7683,OFF
2025-09-10T09:28:37.252,0,20,1.97062,19.9644,1.94485,0.318809,49.9362,34.7373,1.19221,59.382,OFF
2025-09-10T09:28:37.514,0.302855,20.6605,1.97289,19.7572,1.94709,0.321579,49.8428,34.6369,1.19889,59.4104,OFF
2025-09-10T09:28:37.762,0.76006,21.0054,1.96952,19.6771,1.94377,0.322062,49.8602,34.5187,1.19016,59.7267,OFF
2025-09-10T09:28:38.012,0.831671,21.8076,1.96571,19.8327,1.94001,0.330694,50.188,34.4189,1.18369,60.0112,OFF
2025-09-10T09:28:38.260,1.23487,21.7751,1.97305,19.9347,1.94725,0.328259,49.8803,34.1022,1.17508,59.8024,OFF
2025-09-10T09:28:38.507,1.44399,21.3264,1.97056,20.0969,1.9448,0.326696,49.4895,34.4575,1.16689,59.3237,OFF
2025-09-10T09:28:38.757,1.8158,21.6272,1.97349,20.0898,1.94768,0.317563,49.6043,34.4376,1.16148,58.8685,OFF
2025-09-10T09:28:39.008,1.62508,21.2509,1.97819,20.1101,1.95232,0.327166,49.9044,34.8142,1.16804,58.9807,OFF
2025-09-10T09:28:39.256,1.95809,20.3147,1.98527,20.0802,1.95931,0.336167,50.0492,34.5257,1.17691,59.2971,ON
2025-09-10T09:28:39.508,2.02684,20.8961,1.97889,20.2371,1.95301,0.342999,50.0639,34.1372,1.18632,59.2825,OFF
2025-09-10T09:28:39.758,2.40882,20.4792,1.98395,20.0983,1.95801,0.33994,50.0051,34.3024,1.17903,59.5475,OFF
2025-09-10T09:28:40.006,2.29028,20,1.98749,20.2849,1.9615,0.33955,49.9289,34.6025,1.18231,59.3699,OFF
2025-09-10T09:28:40.253,1.82172,20.0212,1.99253,20.4596,1.96647,0.344776,49.7964,34.4057,1.18329,59.8505,OFF
2025-09-10T09:28:40.503,1.52132,20.6081,1.9829,20.5742,1.95697,0.344119,49.561,34.2195,1.18141,60.3499,OFF
2025-09-10T09:28:40.752,1.71086,20.8739,1.98934,20.5551,1.96333,0.336292,49.4012,34.4308,1.17396,60.1484,OFF
2025-09-10T09:28:41.002,1.70435,21.7453,1.98361,20.3109,1.95767,0.344707,49.3125,34.5542,1.17501,60.1197,OFF
2025-09-10T09:28:41.255,1.47272,20.8815,1.98178,20.312,1.95586,0.339764,48.8171,34.5756,1.17229,59.8144,OFF
2025-09-10T09:28:41.513,1.0807,20.4983,1.98893,20.3114,1.96292,0.342502,48.6325,34.5479,1.18064,60.1357,OFF
2025-09-10T09:28:41.761,1.54573,20,1.98389,20.477,1.95794,0.333203,48.7762,34.7168,1.17526,60.3688,OFF
2025-09-10T09:28:42.126,1.27944,20,1.98748,20.4052,1.96149,0.329231,49.0694,34.9696,1.16629,59.9925,OFF
