timeStamp,ThrustV,CombustTempV,InletPressureV,InletTempV,PressureRatioV,FuelPressureV,FuelPumpPowerV,CoolantTempV,CoolantPressureV,CoolantPumpPowerV,SparkPlugStatus
2026-07-14T16:29:39.672,0,20,2.00741,19.9843,1.98116,0.293751,50.1297,34.8522,1.19509,60.0907,OFF
2026-07-14T16:29:39.779,0,20.0548,2.00326,20.184,1.97707,0.286752,49.6692,35.0146,1.20239,59.622,OFF
2026-07-14T16:29:39.886,0,20,1.99829,20.2327,1.97216,0.292728,49.6935,35.2921,1.20159,60.0119,OFF
2026-07-14T16:29:39.995,0,20,2.00258,20.1687,1.97639,0.287187,49.9434,34.9551,1.20753,60.4472,OFF
2026-07-14T16:29:40.103,0.462663,20.4783,1.99598,20.0249,1.96988,0.293755,50.3337,35.2382,1.21121,60.5052,OFF
2026-07-14T16:29:40.213,0.435285,20.1479,1.99304,19.9354,1.96698,0.290905,50.3429,35.221,1.21893,60.196,OFF
2026-07-14T16:29:40.322,0.194959,20.24,1.98948,19.9533,1.96346,0.284993,49.8657,35.5417,1.22302,60.4807,OFF
2026-07-14T16:29:40.435,0,20.5005,1.98313,20.2001,1.95719,0.293166,49.9109,35.7334,1.2224,60.6005,OFF
2026-07-14T16:29:40.548,0.334124,20.4424,1.98592,20.061,1.95995,0.284264,49.4123,35.3835,1.22389,60.7757,OFF
2026-07-14T16:29:40.655,0.138757,20,1.99269,20.2134,1.96663,0.280831,49.1572,35.6086,1.22969,61.2515,OFF
2026-07-14T16:29:40.765,0,20.3474,2.00236,20.1327,1.97618,0.281765,49.4095,35.8439,1.23788,61.423,OFF
2026-07-14T16:29:40.874,0,20,1.99415,20.1727,1.96808,0.274821,48.9911,35.8881,1.237,61.5419,OFF
2026-07-14T16:29:40.978,0.435446,20,1.98667,19.9896,1.96069,0.264949,48.7777,35.866,1.23745,61.752,OFF
2026-07-14T16:29:41.091,0.0951278,20.7373,1.99237,19.9129,1.96631,0.259872,48.3556,35.6919,1.24206,61.8474,OFF
2026-07-14T16:29:41.197,0.421358,20,1.99531,19.6962,1.96921,0.259877,48.1908,35.7047,1.24259,61.5481,OFF
2026-07-14T16:29:41.310,0.0980351,20.5623,2.00453,19.7478,1.97832,0.254656,48.1279,35.6312,1.2454,61.5071,OFF
2026-07-14T16:29:41.418,0,20.7554,2.00507,19.5152,1.97885,0.257872,48.5551,35.6712,1.24083,61.7743,OFF
2026-07-14T16:29:41.526,0,21.5501,2.01398,19.409,1.98764,0.255168,48.7385,35.3657,1.24355,61.4727,OFF
2026-07-14T16:29:41.633,0,20.7858,2.02327,19.1912,1.99681,0.258227,48.8284,35.5775,1.24125,61.6696,OFF
2026-07-14T16:29:41.743,0.0781594,20,2.01481,18.9594,1.98846,0.250656,48.8351,35.956,1.24197,61.9137,OFF
2026-07-14T16:29:41.851,0.406602,20.5728,2.01761,18.8103,1.99123,0.25926,48.4891,36.3475,1.24351,61.8184,OFF
2026-07-14T16:29:41.967,0.839731,21.2073,2.02753,18.951,2.00102,0.254201,48.4219,35.9921,1.23484,61.7507,OFF
2026-07-14T16:29:42.072,0.534041,21.6378,2.02947,18.858,2.00293,0.247089,48.6146,36.1011,1.23772,62.0751,OFF
2026-07-14T16:29:42.186,0.254543,21.0879,2.03805,18.8007,2.0114,0.239164,48.9266,36.4973,1.24127,62.5526,OFF
2026-07-14T16:29:42.299,0.286711,21.8551,2.04,18.6102,2.01332,0.243023,49.0249,36.1878,1.24003,62.7285,OFF
2026-07-14T16:29:42.404,0.440418,22.8475,2.04406,18.633,2.01734,0.250785,48.7462,36.0762,1.23617,62.2799,OFF
2026-07-14T16:29:42.509,0.43152,22.5388,2.05066,18.8044,2.02384,0.257894,48.4299,35.6966,1.2316,62.4119,OFF
2026-07-14T16:29:42.623,0.468525,23.0233,2.05718,18.6505,2.03028,0.258653,48.4736,35.3273,1.23451,62.2791,OFF
2026-07-14T16:29:42.734,0.658177,22.2856,2.06522,18.6121,2.03821,0.254722,48.4209,35.1234,1.22521,61.9084,OFF
2026-07-14T16:29:42.842,1.14755,21.5503,2.0632,18.8262,2.03622,0.245316,48.15,35.0486,1.23259,62.3586,OFF
2026-07-14T16:29:42.952,1.17857,20.7761,2.0728,19.0413,2.0457,0.244556,47.8919,35.1217,1.23446,62.3729,OFF
